E(eV),Wavelength(nm),eps1x,eps2x,EELSx,nx,kappax,Rx
1.78235,695.6209498695541,-21.6994,1.54639,0.003267559935482748,0.16587846109598042,4.661213968898614,0.9712592725485245
1.80956,685.1610336214328,-20.905,1.48379,0.0033782336367178,0.1621602424770236,4.575073326651739,0.9708893492157596
1.83677,675.011024788079,-20.144,1.42506,0.003494408294435922,0.15865695659344284,4.491010134688575,0.9704984233585275
1.86398,665.1573514737282,-19.4145,1.36994,0.003616530207059593,0.15535979865379043,4.408926929201452,0.9700849926072694
1.89119,655.5872228596809,-18.7145,1.3182,0.003745203838926704,0.1522626406537027,4.328704645934953,0.9696467166412222
1.9184,646.2885738115095,-18.0423,1.2696,0.0038809490932353876,0.1493559940288833,4.250247900176219,0.9691821165146749
1.94561,637.2500141343845,-17.3964,1.22396,0.00402442602561742,0.14663556202306588,4.173476007844039,0.9686888154010795
1.97283,628.4575964477425,-16.775,1.18107,0.004176409403836614,0.14409395866457492,4.098263421124077,0.9681643226785177
2.00004,619.9076018479631,-16.1772,1.14081,0.00433762705110492,0.14173012796438378,4.024585373572388,0.9676060880434711
2.02725,611.5871254162042,-15.6013,1.103,0.004509086573476139,0.13953857505861433,3.9523121098831995,0.9670108297879377
2.05446,603.4870476913641,-15.0461,1.06751,0.004691842190388359,0.13751726609943632,3.881367155845407,0.966375051891752
2.08167,595.5987260228567,-14.5106,1.03422,0.004886991721754079,0.13566412042073442,3.8116931609941442,0.965695336105296
2.10888,587.9139638101741,-13.9935,1.00302,0.005096022509319925,0.13397940631973335,3.74318720895947,0.9649666587468818
2.13609,580.4249820934511,-13.4938,0.973804,0.005320434015126448,0.1324622862482852,3.675778319931457,0.9641844196210285
2.16331,573.1217439941571,-13.0105,0.946478,0.005561990636289292,0.13111331813655006,3.609389242267004,0.9633431668331726
2.19052,566.0025929916185,-12.5428,0.920983,0.005822739825524583,0.1299368305232259,3.543964387508207,0.9624363426389357
2.21773,559.0581360219684,-12.0898,0.897244,0.006105016754285593,0.12893553317103398,3.4794287421520935,0.9614568998233171
2.24494,552.2820209003357,-11.6505,0.875202,0.006411730214125354,0.12811509919641514,3.4156863847025103,0.9603958318959297
2.27215,545.6681997227296,-11.2242,0.854812,0.00674602850060915,0.12748196047602434,3.3526782801585377,0.9592438135638668
2.29936,539.2109108621529,-10.8102,0.836038,0.007111622862918871,0.12704430036633055,3.2903404465580106,0.9579899724561578
2.32657,532.9046622280869,-10.4075,0.818855,0.007513356248039935,0.1268143845235744,3.2285572456009035,0.9566197855625737
2.35379,526.7419778314973,-10.0155,0.803246,0.007956440634590329,0.1268042822037529,3.16726685424282,0.9551185615644989
